Trial,Elapsed_Time_Sec,Angle_Deg
1,0.002,0.70
1,0.036,0.99
1,0.069,1.09
1,0.103,1.19
1,0.137,1.29
1,0.174,1.38
1,0.207,1.48
1,0.241,1.55
1,0.275,1.66
1,0.310,1.69
1,0.345,1.64
1,0.379,1.61
1,0.413,1.58
1,0.446,1.56
1,0.481,1.55
1,0.515,1.50
1,0.550,1.44
1,0.584,1.42
1,0.618,1.44
1,0.652,1.49
1,0.686,1.57
1,0.719,1.59
1,0.753,1.62
1,0.786,1.62
1,0.820,1.60
1,0.854,1.59
1,0.887,1.57
1,0.921,1.57
1,0.955,1.59
1,0.990,1.60
1,1.024,1.72
1,1.057,1.85
1,1.090,2.01
1,1.125,2.14
1,1.160,2.29
1,1.194,2.43
1,1.229,2.60
1,1.262,2.77
1,1.296,3.00
1,1.331,3.19
1,1.364,3.39
1,1.398,3.59
1,1.432,3.78
1,1.466,3.99
1,1.500,4.09
1,1.536,4.36
1,1.569,4.61
1,1.604,5.12
1,1.638,5.18
1,1.673,5.57
1,1.708,6.01
1,1.741,6.60
1,1.776,7.06
1,1.809,7.44
1,1.844,7.80
1,1.878,8.49
1,1.911,8.91
1,1.944,9.30
1,1.978,9.69
1,2.012,10.09
1,2.045,10.16
1,2.079,10.53
1,2.113,10.97
1,2.148,11.37
1,2.182,12.15
1,2.217,12.61
1,2.251,13.05
1,2.285,13.44
1,2.319,13.81
1,2.352,14.15
1,2.386,14.47
1,2.421,14.56
1,2.454,15.05
1,2.488,15.29
1,2.522,15.45
1,2.556,15.50
1,2.589,15.49
1,2.623,15.46
1,2.656,15.31
1,2.691,15.13
1,2.725,14.89
1,2.758,14.58
1,2.792,14.20
1,2.824,13.84
1,2.858,13.71
1,2.892,12.85
1,2.927,12.16
1,2.961,11.38
1,2.995,10.41
1,3.028,9.27
1,3.063,8.05
1,3.097,6.76
1,3.131,5.42
1,3.165,4.04
1,3.199,2.68
1,3.233,1.38
1,3.267,0.08
1,3.302,-1.16
1,3.338,-2.38
1,3.373,-4.13
1,3.408,-5.27
1,3.441,-6.37
1,3.475,-7.43
1,3.508,-8.29
1,3.542,-9.26
1,3.576,-10.20
1,3.612,-10.77
1,3.646,-12.16
1,3.680,-12.92
1,3.714,-13.65
1,3.748,-14.33
1,3.782,-15.12
1,3.815,-15.71
1,3.849,-16.26
1,3.883,-16.79
1,3.916,-17.32
1,3.951,-17.84
1,3.986,-18.34
1,4.020,-18.73
1,4.054,-19.36
1,4.088,-19.86
1,4.122,-20.32
1,4.156,-20.75
1,4.189,-21.21
1,4.224,-21.69
1,4.259,-22.13
1,4.294,-22.58
1,4.329,-23.02
1,4.365,-23.42
1,4.399,-23.98
1,4.432,-24.30
1,4.465,-24.59
1,4.500,-24.83
1,4.533,-25.06
1,4.568,-25.27
1,4.601,-25.44
1,4.638,-25.60
1,4.672,-25.74
1,4.707,-25.83
1,4.743,-25.94
1,4.777,-26.01
1,4.811,-26.08
1,4.845,-26.15
1,4.879,-26.24
1,4.914,-26.35
1,4.950,-26.45
1,4.985,-26.58
1,5.018,-26.66
1,5.052,-26.77
1,5.087,-26.89
1,5.121,-26.95
1,5.156,-27.00
1,5.190,-27.07
1,5.222,-27.16
1,5.256,-27.24
1,5.291,-27.29
1,5.326,-27.36
1,5.361,-27.41
1,5.395,-27.43
1,5.429,-27.47
1,5.463,-27.50
1,5.496,-27.56
1,5.531,-27.61
1,5.564,-27.69
1,5.599,-27.74
1,5.632,-27.78
1,5.667,-27.83
1,5.700,-27.84
1,5.735,-27.86
1,5.769,-27.86
1,5.804,-27.87
1,5.838,-27.78
1,5.872,-27.85
1,5.905,-27.95
1,5.939,-28.04
1,5.974,-28.11
1,6.007,-28.19
1,6.041,-28.25
1,6.075,-28.34
1,6.109,-28.31
1,6.143,-28.33
1,6.177,-28.35
1,6.212,-28.35
1,6.246,-28.40
1,6.279,-28.42
1,6.312,-28.47
1,6.345,-28.53
1,6.380,-28.57
1,6.412,-28.63
1,6.448,-28.72
1,6.482,-28.82
1,6.517,-28.91
1,6.551,-29.06
1,6.584,-29.13
1,6.618,-29.21
1,6.651,-29.28
1,6.685,-29.31
1,6.719,-29.31
1,6.752,-29.33
1,6.786,-29.31
1,6.819,-29.33
1,6.853,-29.43
1,6.887,-29.45
1,6.922,-29.48
1,6.955,-29.47
1,6.990,-29.45
1,7.023,-29.47
1,7.056,-29.50
1,7.090,-29.52
1,7.125,-29.54
1,7.159,-29.57
1,7.194,-29.58
1,7.227,-29.57
1,7.261,-29.56
1,7.296,-29.55
1,7.330,-29.54
1,7.363,-29.58
1,7.396,-29.60
1,7.429,-29.61
1,7.463,-29.64
1,7.497,-29.65
1,7.530,-29.66
1,7.564,-29.69
1,7.599,-29.74
1,7.633,-29.79
1,7.667,-29.84
1,7.703,-29.89
1,7.738,-29.91
1,7.773,-29.90
1,7.807,-29.94
1,7.841,-29.85
1,7.874,-29.78
1,7.910,-29.73
1,7.944,-29.59
1,7.979,-29.59
1,8.014,-29.38
1,8.048,-29.37
1,8.082,-29.17
1,8.117,-29.08
1,8.151,-28.97
1,8.185,-28.87
1,8.218,-28.78
1,8.251,-28.76
1,8.285,-28.81
1,8.320,-28.88
1,8.353,-28.95
1,8.388,-29.09
1,8.422,-29.10
1,8.456,-29.17
1,8.489,-29.26
1,8.524,-29.53
1,8.557,-29.71
1,8.591,-29.83
1,8.624,-29.83
1,8.658,-29.97
1,8.695,-30.13
1,8.731,-30.30
1,8.765,-30.58
1,8.798,-30.75
1,8.832,-30.97
1,8.866,-31.16
1,8.900,-31.37
1,8.934,-31.57
1,8.967,-31.71
1,9.001,-31.88
1,9.037,-32.04
1,9.070,-32.21
1,9.105,-32.35
1,9.141,-32.42
1,9.175,-32.47
1,9.209,-32.44
1,9.244,-32.35
1,9.277,-32.21
1,9.311,-32.02
1,9.346,-31.72
1,9.380,-31.35
1,9.414,-30.64
1,9.447,-30.09
1,9.482,-29.45
1,9.515,-28.80
1,9.548,-28.46
1,9.583,-27.37
1,9.616,-26.63
1,9.650,-25.87
1,9.683,-25.10
1,9.717,-24.09
1,9.751,-23.39
1,9.785,-22.65
1,9.819,-21.92
1,9.852,-21.16
1,9.886,-20.37
1,9.921,-19.62
1,9.955,-19.07
1,9.989,-18.11
1,10.024,-17.35
1,10.058,-16.58
1,10.092,-15.79
1,10.126,-14.90
1,10.161,-13.97
1,10.194,-13.01
1,10.228,-12.02
1,10.263,-10.99
1,10.297,-9.94
1,10.332,-8.91
1,10.365,-7.27
1,10.399,-6.40
1,10.434,-5.59
1,10.467,-4.87
1,10.500,-4.18
1,10.535,-4.00
1,10.568,-3.38
1,10.604,-2.87
1,10.639,-2.10
1,10.673,-1.64
1,10.706,-1.24
1,10.741,-0.84
1,10.775,-0.48
1,10.810,-0.17
1,10.844,0.11
1,10.878,0.40
1,10.912,0.70
1,10.945,0.98
1,10.979,1.26
1,11.014,1.46
1,11.049,1.64
1,11.083,1.79
1,11.116,2.05
1,11.151,2.14
1,11.185,2.14
1,11.219,2.18
1,11.254,2.22
1,11.288,2.21
1,11.322,2.18
1,11.357,2.08
1,11.390,2.02
1,11.424,1.97
1,11.458,1.91
1,11.491,1.83
1,11.525,1.74
1,11.558,1.68
1,11.592,1.64
1,11.625,1.62
1,11.659,1.67
1,11.693,1.72
1,11.728,1.78
1,11.763,1.83
1,11.798,1.91
1,11.833,2.02
1,11.868,2.19
1,11.902,2.41
1,11.935,2.64
1,11.970,2.90
1,12.004,3.15
1,12.037,3.41
1,12.071,3.66
1,12.106,3.91
1,12.141,4.32
1,12.176,4.37
1,12.209,4.76
1,12.243,4.95
1,12.277,5.14
1,12.312,5.28
1,12.346,5.46
1,12.380,5.62
1,12.414,5.79
1,12.448,5.98
1,12.481,6.12
1,12.516,6.22
1,12.551,6.29
1,12.585,6.38
1,12.618,6.40
1,12.652,6.42
1,12.686,6.40
1,12.720,6.37
1,12.755,6.37
1,12.789,6.34
1,12.823,6.34
1,12.858,6.32
1,12.891,6.30
1,12.925,6.26
1,12.960,6.23
1,12.994,6.20
1,13.028,6.17
1,13.062,6.14
1,13.095,6.14
1,13.129,6.15
1,13.163,6.19
1,13.197,6.20
1,13.232,6.19
1,13.266,6.23
1,13.299,6.28
1,13.334,6.31
1,13.367,6.32
1,13.402,6.32
1,13.436,6.34
1,13.471,6.38
1,13.506,6.44
1,13.540,6.51
1,13.574,6.60
1,13.609,6.65
1,13.645,6.75
1,13.679,6.76
1,13.714,6.75
1,13.748,6.70
1,13.782,6.60
1,13.817,6.57
1,13.850,6.54
1,13.885,6.52
1,13.919,6.52
1,13.952,6.53
1,13.985,6.57
1,14.019,6.58
1,14.053,6.59
1,14.088,6.59
1,14.122,6.57
1,14.156,6.54
1,14.190,6.55
1,14.224,6.51
1,14.258,6.44
1,14.292,6.41
1,14.327,6.42
1,14.361,6.44
1,14.394,6.49
1,14.429,6.52
1,14.463,6.54
1,14.496,6.55
1,14.530,6.56
1,14.563,6.54
1,14.598,6.53
1,14.632,6.50
1,14.668,6.44
1,14.702,6.38
1,14.736,6.34
1,14.769,6.28
1,14.802,6.23
1,14.836,6.18
1,14.869,6.15
1,14.902,6.09
1,14.935,6.04
1,14.970,5.98
1,15.005,5.96
1,15.040,5.95
1,15.074,5.93
1,15.108,5.91
1,15.141,5.88
1,15.176,5.87
1,15.210,5.84
1,15.245,5.80
1,15.279,5.77
1,15.313,5.75
1,15.347,5.75
1,15.382,5.69
1,15.415,5.65
1,15.449,5.61
1,15.484,5.57
1,15.518,5.55
1,15.551,5.55
1,15.586,5.54
1,15.620,5.52
1,15.654,5.48
1,15.689,5.49
1,15.722,5.50
1,15.755,5.48
1,15.788,5.44
1,15.821,5.42
1,15.854,5.42
1,15.887,5.36
1,15.922,5.35
1,15.957,5.32
1,15.990,5.30
1,16.024,5.27
1,16.058,5.21
1,16.091,5.16
1,16.125,5.15
1,16.159,5.17
1,16.193,5.22
1,16.227,5.29
1,16.260,5.37
1,16.296,5.49
1,16.331,5.59
1,16.365,5.73
1,16.400,5.85
1,16.433,5.98
1,16.466,6.11
1,16.500,6.23
1,16.534,6.35
1,16.568,6.46
1,16.602,6.58
1,16.637,6.77
1,16.671,6.84
1,16.706,6.91
1,16.739,6.99
1,16.773,7.06
1,16.806,7.12
1,16.840,7.19
1,16.873,7.22
1,16.908,7.23
1,16.942,7.24
1,16.975,7.27
1,17.009,7.31
1,17.042,7.36
1,17.076,7.41
1,17.111,7.46
1,17.145,7.49
1,17.179,7.53
1,17.213,7.56
1,17.249,7.59
1,17.283,7.62
1,17.318,7.68
1,17.351,7.71
1,17.386,7.73
1,17.419,7.79
1,17.453,7.82
1,17.486,7.83
1,17.520,7.87
1,17.554,7.92
1,17.587,8.00
1,17.624,8.08
1,17.659,8.11
1,17.694,8.11
1,17.727,8.09
1,17.761,8.04
1,17.795,8.02
1,17.829,8.00
1,17.863,8.02
1,17.898,7.99
1,17.931,7.95
1,17.965,7.91
1,18.000,7.88
1,18.034,7.84
1,18.068,7.75
1,18.102,7.64
1,18.136,7.53
1,18.171,7.44
1,18.205,7.23
1,18.239,7.31
1,18.274,7.21
1,18.307,7.10
1,18.341,6.99
1,18.376,6.84
1,18.412,6.61
1,18.446,5.90
1,18.480,5.51
1,18.514,5.14
1,18.548,4.73
1,18.582,4.30
1,18.617,3.80
1,18.651,3.21
1,18.685,2.65
1,18.719,1.90
1,18.753,1.06
1,18.788,0.12
1,18.822,-1.15
1,18.855,-2.28
1,18.888,-3.42
1,18.921,-4.55
1,18.956,-5.66
1,18.990,-6.76
1,19.024,-7.91
1,19.058,-9.09
1,19.091,-10.01
1,19.126,-11.54
1,19.159,-12.78
1,19.194,-14.00
1,19.228,-16.02
1,19.262,-17.23
1,19.295,-18.44
1,19.329,-19.63
1,19.362,-20.74
1,19.396,-21.82
1,19.430,-22.84
1,19.464,-23.84
1,19.498,-24.83
1,19.532,-25.12
1,19.566,-26.78
1,19.600,-27.77
1,19.633,-28.70
1,19.667,-29.66
1,19.701,-30.57
1,19.735,-31.37
1,19.769,-32.19
1,19.805,-33.00
1,19.840,-33.78
1,19.875,-34.54
1,19.909,-35.28
1,19.943,-35.99
1,19.978,-36.69
1,20.014,-37.35
1,20.048,-38.30
1,20.082,-38.78
1,20.116,-39.33
1,20.150,-39.44
1,20.183,-39.59
1,20.218,-39.66
1,20.251,-39.76
1,20.287,-39.77
1,20.322,-39.73
1,20.357,-39.71
1,20.391,-39.69
1,20.425,-39.68
1,20.460,-39.72
1,20.494,-39.81
1,20.529,-39.89
1,20.562,-39.96
1,20.597,-39.96
1,20.631,-39.93
1,20.665,-39.92
1,20.699,-39.87
1,20.734,-39.81
1,20.768,-39.77
1,20.802,-39.77
1,20.836,-39.76
1,20.871,-39.70
1,20.906,-39.61
1,20.940,-39.50
1,20.974,-39.34
1,21.009,-39.25
1,21.042,-39.18
1,21.077,-39.08
1,21.110,-38.99
1,21.144,-38.91
1,21.180,-38.86
1,21.214,-38.85
1,21.248,-38.91
1,21.281,-39.09
1,21.315,-39.24
1,21.348,-39.45
1,21.382,-39.68
1,21.416,-39.94
1,21.450,-40.15
1,21.485,-40.41
1,21.519,-40.73
1,21.553,-41.01
1,21.588,-41.31
1,21.622,-41.71
1,21.656,-42.01
1,21.689,-42.33
1,21.723,-42.63
1,21.758,-43.13
1,21.791,-43.47
1,21.825,-43.78
1,21.859,-43.95
1,21.893,-44.31
1,21.927,-44.54
1,21.960,-44.73
1,21.994,-44.89
1,22.028,-44.98
1,22.063,-45.00
1,22.096,-45.02
1,22.130,-45.02
1,22.163,-45.10
1,22.197,-45.24
1,22.232,-45.36
1,22.266,-45.51
1,22.300,-45.67
1,22.334,-45.74
1,22.367,-45.75
1,22.402,-45.76
1,22.437,-45.74
1,22.472,-45.74
1,22.506,-45.77
1,22.541,-45.91
1,22.575,-45.89
1,22.609,-45.86
1,22.642,-45.78
1,22.677,-45.68
1,22.712,-45.61
1,22.746,-45.59
1,22.780,-45.45
1,22.814,-45.23
1,22.848,-45.02
1,22.882,-44.74
1,22.915,-44.35
1,22.950,-43.71
1,22.983,-43.08
1,23.017,-42.38
1,23.052,-41.95
1,23.085,-41.16
1,23.120,-40.28
1,23.155,-39.36
1,23.190,-37.95
1,23.224,-36.91
1,23.257,-35.76
1,23.291,-34.56
1,23.325,-32.64
1,23.359,-32.21
1,23.395,-31.08
1,23.428,-30.33
1,23.462,-28.83
1,23.498,-27.71
1,23.531,-26.61
1,23.564,-25.48
1,23.597,-23.39
1,23.631,-22.15
1,23.664,-20.92
1,23.698,-19.70
1,23.732,-18.53
1,23.768,-17.43
1,23.802,-16.35
1,23.837,-15.31
1,23.872,-14.31
1,23.906,-13.34
1,23.940,-12.43
1,23.974,-11.58
1,24.009,-10.75
1,24.043,-9.97
1,24.077,-9.25
1,24.110,-8.57
1,24.146,-7.98
1,24.180,-7.43
1,24.215,-6.87
1,24.249,-6.34
1,24.284,-5.81
1,24.318,-4.95
1,24.352,-4.88
1,24.387,-4.20
1,24.422,-3.83
1,24.455,-3.37
1,24.488,-3.00
1,24.522,-2.65
1,24.556,-2.29
1,24.589,-1.94
1,24.624,-1.77
1,24.657,-1.57
1,24.691,-1.40
1,24.724,-1.32
1,24.759,-1.28
1,24.793,-1.31
1,24.826,-1.37
1,24.860,-1.49
1,24.893,-1.61
1,24.927,-1.74
1,24.961,-1.85
1,24.995,-1.98
1,25.030,-2.13
1,25.063,-2.26
1,25.096,-2.38
1,25.131,-2.51
1,25.165,-2.65
1,25.198,-2.83
1,25.233,-2.93
1,25.267,-3.03
1,25.301,-3.08
1,25.335,-3.16
1,25.369,-3.27
1,25.405,-3.49
1,25.438,-3.61
1,25.472,-3.72
1,25.506,-3.79
1,25.540,-3.83
1,25.574,-3.83
1,25.608,-3.83
1,25.645,-3.82
1,25.679,-3.83
1,25.714,-3.89
1,25.748,-3.90
1,25.783,-3.93
1,25.818,-3.87
1,25.853,-3.83
1,25.889,-3.83
1,25.923,-3.86
1,25.959,-3.93
1,25.993,-3.92
1,26.028,-3.89
1,26.062,-3.83
1,26.097,-3.78
2,0.001,3.89
2,0.035,3.83
2,0.068,3.70
2,0.102,3.69
2,0.136,3.74
2,0.171,3.77
2,0.206,3.74
2,0.241,3.72
2,0.276,3.70
2,0.311,3.75
2,0.345,3.77
2,0.381,3.78
2,0.415,3.83
2,0.449,3.93
2,0.483,3.93
2,0.517,4.12
2,0.550,4.30
2,0.584,4.43
2,0.618,4.66
2,0.652,5.18
2,0.685,5.35
2,0.718,5.57
2,0.752,5.75
2,0.787,5.94
2,0.820,6.02
2,0.855,6.02
2,0.890,6.19
2,0.924,6.40
2,0.959,6.31
2,0.993,6.23
2,1.026,6.16
2,1.060,6.11
2,1.093,6.13
2,1.126,6.23
2,1.160,6.23
2,1.195,6.22
2,1.229,6.10
2,1.264,5.87
2,1.297,5.49
2,1.332,4.92
2,1.365,4.22
2,1.398,3.48
2,1.433,2.83
2,1.468,2.22
2,1.500,1.64
2,1.534,1.13
2,1.569,0.60
2,1.603,0.11
2,1.637,-0.35
2,1.671,-0.76
2,1.705,-1.24
2,1.739,-1.71
2,1.774,-1.96
2,1.809,-1.75
2,1.843,-1.13
2,1.877,-0.28
2,1.912,0.77
2,1.947,3.36
2,1.983,4.60
2,2.017,5.77
2,2.052,5.77
2,2.087,6.80
2,2.120,7.80
2,2.155,9.41
2,2.188,10.02
2,2.221,10.47
2,2.255,10.78
2,2.288,11.05
2,2.323,11.24
2,2.358,11.25
2,2.393,11.13
2,2.427,10.99
2,2.460,10.81
2,2.494,10.61
2,2.529,10.44
2,2.561,10.27
2,2.595,10.00
2,2.631,9.81
2,2.666,9.69
2,2.700,9.58
2,2.734,9.39
2,2.769,9.18
2,2.804,9.09
2,2.838,8.94
2,2.871,8.70
2,2.905,8.52
2,2.940,8.33
2,2.975,8.13
2,3.009,7.96
2,3.043,7.81
2,3.077,7.62
2,3.111,7.49
2,3.145,7.34
2,3.179,7.12
2,3.213,6.67
2,3.248,6.67
2,3.281,6.49
2,3.315,6.30
2,3.349,6.07
2,3.383,5.82
2,3.417,5.54
2,3.452,5.01
2,3.486,4.89
2,3.520,4.67
2,3.555,4.41
2,3.588,4.10
2,3.621,3.85
2,3.655,3.85
2,3.689,3.55
2,3.722,3.19
2,3.756,3.14
2,3.789,3.19
2,3.824,3.28
2,3.857,3.52
2,3.892,3.88
2,3.925,4.17
2,3.959,4.33
2,3.993,4.59
2,4.027,4.87
2,4.060,5.17
2,4.095,5.34
2,4.129,5.45
2,4.162,5.47
2,4.197,5.45
2,4.230,5.44
2,4.264,5.39
2,4.299,5.35
2,4.334,5.21
2,4.368,5.00
2,4.403,4.74
2,4.437,4.44
2,4.471,4.15
2,4.505,3.89
2,4.540,3.59
2,4.575,3.28
2,4.610,3.00
2,4.644,2.75
2,4.679,2.49
2,4.712,2.21
2,4.747,1.83
2,4.781,1.77
2,4.816,1.77
2,4.850,1.72
2,4.884,1.70
2,4.918,1.71
2,4.951,1.79
2,4.986,1.83
2,5.019,1.77
2,5.052,1.66
2,5.086,1.45
2,5.120,1.23
2,5.156,1.08
2,5.190,0.88
2,5.225,0.88
2,5.259,0.32
2,5.293,0.05
2,5.328,-0.30
2,5.362,-0.69
2,5.397,-1.05
2,5.430,-1.35
2,5.463,-1.64
2,5.497,-1.86
2,5.530,-2.11
2,5.563,-2.37
2,5.599,-2.58
2,5.633,-2.83
2,5.668,-3.07
2,5.701,-3.23
2,5.734,-3.42
2,5.768,-3.61
2,5.802,-3.79
2,5.836,-3.93
2,5.869,-4.15
2,5.902,-4.33
2,5.937,-4.49
2,5.970,-4.63
2,6.004,-4.81
2,6.037,-5.05
2,6.072,-5.33
2,6.105,-5.59
2,6.140,-5.88
2,6.176,-6.24
2,6.211,-6.61
2,6.245,-6.97
2,6.278,-7.19
2,6.312,-7.48
2,6.346,-8.00
2,6.381,-8.31
2,6.415,-8.31
2,6.450,-8.61
2,6.485,-8.95
2,6.517,-9.34
2,6.552,-9.75
2,6.586,-10.17
2,6.622,-11.05
2,6.657,-11.59
2,6.691,-12.00
2,6.724,-12.26
2,6.759,-12.38
2,6.792,-12.38
2,6.826,-12.06
2,6.860,-11.41
2,6.893,-10.85
2,6.927,-9.75
2,6.961,-8.39
2,6.994,-6.83
2,7.028,-5.26
2,7.061,-3.90
2,7.095,-2.68
2,7.129,-1.62
2,7.165,-0.73
2,7.199,-0.03
2,7.234,0.50
2,7.269,0.92
2,7.302,1.27
2,7.335,1.58
2,7.369,1.86
2,7.403,2.10
2,7.437,2.33
2,7.472,2.52
2,7.507,2.63
2,7.541,2.67
2,7.576,2.66
2,7.610,2.55
2,7.644,2.40
2,7.679,2.22
2,7.714,2.02
2,7.749,1.77
2,7.783,1.50
2,7.817,1.18
2,7.851,0.81
2,7.886,0.08
2,7.921,-0.25
2,7.956,-0.59
2,7.989,-0.59
2,8.024,-0.83
2,8.058,-1.03
2,8.092,-1.28
2,8.125,-1.31
2,8.158,-1.26
2,8.193,-1.18
2,8.227,-1.06
2,8.261,-0.91
2,8.296,-0.79
2,8.330,-0.67
2,8.364,-0.61
2,8.397,-0.54
2,8.430,-0.50
2,8.463,-0.52
2,8.497,-0.60
2,8.531,-0.73
2,8.564,-0.84
2,8.598,-1.03
2,8.632,-1.24
2,8.666,-1.44
2,8.701,-1.65
2,8.735,-1.86
2,8.770,-2.12
2,8.804,-2.35
2,8.838,-2.53
2,8.871,-2.62
2,8.906,-2.73
2,8.941,-2.79
2,8.977,-2.81
2,9.011,-2.80
2,9.045,-2.78
2,9.079,-2.78
2,9.112,-2.78
2,9.146,-2.78
2,9.181,-2.79
2,9.215,-2.82
2,9.250,-2.84
2,9.285,-2.84
2,9.319,-2.78
2,9.354,-2.77
2,9.388,-2.75
2,9.423,-2.75
2,9.456,-2.76
2,9.490,-2.71
2,9.524,-2.68
2,9.558,-2.64
2,9.593,-2.64
2,9.627,-2.27
2,9.660,-1.99
2,9.694,-1.69
2,9.728,-1.40
2,9.762,-1.15
2,9.797,-0.94
2,9.831,-0.80
2,9.864,-0.67
2,9.899,-0.41
2,9.933,-0.05
2,9.967,0.37
2,10.002,0.94
2,10.037,1.61
2,10.070,2.27
2,10.103,2.87
2,10.137,3.26
2,10.170,3.31
2,10.204,2.99
2,10.237,2.46
2,10.272,1.84
2,10.306,1.18
2,10.339,0.50
2,10.374,-0.19
2,10.408,-0.92
2,10.444,-1.68
2,10.478,-2.38
2,10.514,-3.04
2,10.549,-3.66
2,10.583,-4.21
2,10.618,-4.71
2,10.652,-5.68
2,10.685,-6.18
2,10.718,-6.64
2,10.752,-6.64
2,10.787,-6.97
2,10.820,-7.36
2,10.853,-7.73
2,10.888,-7.98
2,10.921,-8.20
2,10.955,-8.26
2,10.989,-8.44
2,11.022,-8.40
2,11.055,-8.37
2,11.087,-8.38
2,11.121,-8.45
2,11.155,-8.45
2,11.189,-8.52
2,11.222,-8.57
2,11.256,-8.67
2,11.290,-8.71
2,11.325,-9.08
2,11.360,-9.33
2,11.394,-9.56
2,11.428,-9.79
2,11.462,-9.98
2,11.495,-10.12
2,11.528,-10.20
2,11.562,-10.27
2,11.596,-10.33
2,11.631,-10.35
2,11.665,-10.40
2,11.699,-10.46
2,11.733,-10.53
2,11.766,-10.51
2,11.800,-10.56
2,11.834,-10.66
2,11.869,-10.80
2,11.903,-10.94
2,11.938,-11.02
2,11.971,-11.05
2,12.005,-10.94
2,12.039,-10.88
2,12.073,-10.84
2,12.108,-10.80
2,12.142,-10.79
2,12.176,-10.84
2,12.211,-10.88
2,12.247,-10.81
2,12.282,-10.59
2,12.316,-10.08
2,12.350,-10.08
2,12.386,-9.96
2,12.420,-9.83
2,12.454,-9.75
2,12.489,-9.76
2,12.524,-9.85
2,12.558,-9.84
2,12.592,-9.84
2,12.626,-9.83
2,12.659,-9.83
2,12.694,-9.76
2,12.729,-9.74
2,12.762,-9.74
2,12.796,-9.59
2,12.830,-9.61
2,12.863,-9.66
2,12.896,-9.66
3,0.002,4.91
3,0.037,4.85
3,0.072,4.62
3,0.108,4.55
3,0.141,4.49
3,0.175,4.38
3,0.209,4.25
3,0.243,3.68
3,0.277,3.25
3,0.311,2.85
3,0.346,2.38
3,0.380,2.38
3,0.414,1.88
3,0.448,1.39
3,0.483,0.51
3,0.517,0.44
3,0.551,0.39
3,0.586,0.53
3,0.620,0.80
3,0.653,1.21
3,0.688,1.57
3,0.721,1.68
3,0.756,1.66
3,0.790,1.62
3,0.824,1.61
3,0.859,1.47
3,0.892,1.23
3,0.927,1.03
3,0.960,0.86
3,0.993,0.59
3,1.028,0.29
3,1.063,-0.06
3,1.098,-0.36
3,1.132,-0.72
3,1.166,-1.01
3,1.200,-1.01
3,1.233,-0.88
3,1.269,-0.71
3,1.302,-0.58
3,1.337,-0.39
3,1.371,-0.32
3,1.405,-0.24
3,1.439,-0.30
3,1.473,-0.47
3,1.506,-0.61
3,1.540,5.25
3,1.574,5.32
3,1.609,5.35
3,1.644,5.41
3,1.677,5.54
3,1.712,5.70
3,1.746,5.67
3,1.780,5.72
3,1.814,5.79
3,1.848,5.80
3,1.881,5.83
3,1.916,5.66
3,1.950,5.46
3,1.984,5.36
3,2.018,5.14
3,2.051,5.09
3,2.084,5.04
3,2.117,4.98
3,2.151,5.00
3,2.185,4.90
3,2.218,4.83
3,2.251,4.82
3,2.285,4.75
3,2.318,4.86
3,2.352,5.06
3,2.385,5.03
3,2.419,5.24
3,2.452,5.39
3,2.486,5.76
3,2.519,6.40
3,2.555,15.01
3,2.588,22.46
3,2.621,-1.56
3,2.656,-0.95
3,2.689,-0.41
3,2.723,0.22
3,2.758,0.81
3,2.794,1.33
3,2.829,1.81
3,2.862,2.21
3,2.896,2.55
3,2.930,2.88
3,2.965,3.13
3,2.999,3.43
3,3.034,3.64
3,3.069,3.90
3,3.102,4.05
3,3.136,4.14
3,3.169,4.18
3,3.202,4.24
3,3.236,4.27
3,3.271,4.30
3,3.306,4.28
3,3.340,4.31
3,3.377,4.41
3,3.411,4.46
3,3.446,4.56
3,3.479,4.71
3,3.514,4.92
3,3.547,4.92
3,3.582,5.18
3,3.616,5.46
3,3.651,5.99
3,3.686,6.25
3,3.721,6.47
3,3.755,6.67
3,3.790,6.81
3,3.823,6.87
3,3.857,6.87
3,3.892,6.81
3,3.926,6.69
3,3.959,6.51
3,3.993,6.36
3,4.026,6.30
3,4.060,6.30
3,4.094,6.22
3,4.127,6.15
3,4.161,6.15
3,4.196,6.08
3,4.230,5.92
3,4.266,5.87
3,4.299,5.82
3,4.333,5.86
3,4.367,5.92
3,4.401,5.97
3,4.435,6.05
3,4.470,6.09
3,4.505,6.13
3,4.539,6.10
3,4.573,6.11
3,4.607,6.14
3,4.641,6.12
3,4.674,5.93
3,4.709,5.79
3,4.744,5.79
3,4.780,5.85
3,4.814,5.92
3,4.848,6.12
3,4.883,6.19
3,4.917,6.52
3,4.950,6.60
3,4.983,6.70
3,5.016,6.68
3,5.049,6.64
3,5.083,6.59
3,5.116,6.54
3,5.150,6.54
3,5.184,6.51
3,5.219,6.35
3,5.252,6.32
3,5.287,6.33
3,5.321,6.36
3,5.354,6.43
3,5.390,6.48
3,5.424,6.53
3,5.458,6.66
3,5.493,6.68
3,5.528,6.80
3,5.562,6.76
3,5.596,6.46
3,5.630,6.28
3,5.664,5.80
3,5.699,5.22
3,5.733,4.50
3,5.768,3.76
3,5.801,2.93
3,5.835,2.22
3,5.869,1.70
3,5.904,1.41
3,5.938,0.95
3,5.973,0.55
3,6.007,0.21
3,6.041,-0.21
3,6.075,-0.68
3,6.110,-1.36
3,6.144,-1.79
3,6.179,-2.49
3,6.213,-2.92
3,6.248,-3.46
3,6.282,-3.84
3,6.316,-4.01
